Code,Course,Section,Session,Credits,Campus,Instructor,Times,Location,Year/Sem.
CS108,Statistics(CS108)(Prerequisite),C,15W,3,AUA Main Campus,Michael Poghosyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 308E Paramaz Avedissian Building,202324/fall
CS110,Introduction to Computer Science(CS110),A,15W,3,AUA Main Campus,Hovag Abramian,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 413W Paramaz Avedissian Building,202324/fall
CS110,Introduction to Computer Science(CS110),B,15W,3,AUA Main Campus,Khachatur Virabyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 414W Paramaz Avedissian Building,202324/fall
CS110,Introduction to Computer Science(CS110),C,15W,3,AUA Main Campus,Hovag Abramian,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 413W Paramaz Avedissian Building,202324/fall
CS110,Introduction to Computer Science(CS110),D,15W,3,AUA Main Campus,Gagik Khalafyan,"TUE 9:00am-10:20am, THU 9:00am-10:20am",Classroom 416W Paramaz Avedissian Building,202324/fall
CS110,Introduction to Computer Science(CS110),E,15W,3,AUA Main Campus,Ruben Manukyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 415W Paramaz Avedissian Building,202324/fall
CS110,Introduction to Computer Science(CS110),F,15W,3,AUA Main Campus,Hovag Abramian,"TUE 1:30pm-2:45pm, THU 1:30pm-2:45pm",Classroom 413W Paramaz Avedissian Building,202324/fall
CS110,Introduction to Computer Science(CS110),G,15W,3,AUA Main Campus,Davit Ghazaryan,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 314W Paramaz Avedissian Building,202324/fall
CS111,Discrete Mathematics(CS111),A,15W,3,AUA Main Campus,Shoghakat Stepanyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 314W Paramaz Avedissian Building,202324/fall
CS111,Discrete Mathematics(CS111),B,15W,3,AUA Main Campus,Hayk Aslanyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 608M Main Building,202324/fall
CS111,Discrete Mathematics(CS111),C,15W,3,AUA Main Campus,Hayk Aslanyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 214W Paramaz Avedissian Building,202324/fall
CS111,Discrete Mathematics(CS111),D,15W,3,AUA Main Campus,Vahagn Mikayelyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 113W Paramaz Avedissian Building,202324/fall
CS111,Discrete Mathematics(CS111),E,15W,3,AUA Main Campus,Vahagn Mikayelyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 113W Paramaz Avedissian Building,202324/fall
CS111,Discrete Mathematics(CS111),F,15W,3,AUA Main Campus,Mher Martirosyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 213W Paramaz Avedissian Building,202324/fall
CS112,Numerical Analysis(CS112)(Prerequisite),A,15W,3,AUA Main Campus,Nerses Srapionyan,"MON 8:30am-9:20am, WED 8:30am-9:20am, FRI 8:30am-9:20am",Classroom 314W Paramaz Avedissian Building,202324/fall
CS112,Numerical Analysis(CS112)(Prerequisite),B,15W,3,AUA Main Campus,Lusine Poghosyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 614M Main Building,202324/fall
CS112,Numerical Analysis(CS112)(Prerequisite),C,15W,3,AUA Main Campus,Lusine Poghosyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 215E Paramaz Avedissian Building,202324/fall
CS121,Data Structures(CS121)(Prerequisite),A,15W,3,AUA Main Campus,Yeranuhi Margaryan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 406E Paramaz Avedissian Building,202324/fall
CS121,Data Structures(CS121)(Prerequisite),B,15W,3,AUA Main Campus,Monika Stepanyan,"TUE 10:30am-11:50am, THU 10:30am-11:50am",Classroom 416W Paramaz Avedissian Building,202324/fall
CS121,Data Structures(CS121)(Prerequisite),C,15W,3,AUA Main Campus,Varduhi Yeghiazaryan,"TUE 1:30pm-2:45pm, THU 1:30pm-2:45pm",Classroom 415W Paramaz Avedissian Building,202324/fall
CS121,Data Structures(CS121)(Prerequisite),D,15W,3,AUA Main Campus,Zaruhi Shahnazaryan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 313W Paramaz Avedissian Building,202324/fall
CS130,Computer Organization(CS130)(Prerequisite),A,15W,3,AUA Main Campus,Alik Sargsyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 215E Paramaz Avedissian Building,202324/fall
CS130,Computer Organization(CS130)(Prerequisite),B,15W,3,AUA Main Campus,Norayr Chilingaryan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 307E Paramaz Avedissian Building,202324/fall
CS130,Computer Organization(CS130)(Prerequisite),C,15W,3,AUA Main Campus,David B Davidian,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 314W Paramaz Avedissian Building,202324/fall
CS130,Computer Organization(CS130)(Prerequisite),D,15w,3,AUA Main Campus,David B Davidian,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 408E Paramaz Avedissian Building,202324/fall
CS215,Cryptography(CS215)(Prerequisite),0,15W,3,AUA Main Campus,Sergey Abrahamyan,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 414W Paramaz Avedissian Building,202324/fall
CS219,Mobile Application Developement(CS219)(Prerequisite),0,15W,3,AUA Main Campus,Hayk Melkonyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 314M Main Building,202324/fall
CS222,Database Systems(CS222)(Prerequisite),A,15W,3,AUA Main Campus,Aleksandr Hayrapetyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 114W Paramaz Avedissian Building,202324/fall
CS222,Database Systems(CS222)(Prerequisite),B,15W,3,AUA Main Campus,Dalita Artin Avanesian,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 113W Paramaz Avedissian Building,202324/fall
CS222,Database Systems(CS222)(Prerequisite),C,15w,3,AUA Main Campus,Dalita Artin Avanesian,"TUE 10:30am-11:50am, THU 10:30am-11:50am",Classroom 415W Paramaz Avedissian Building,202324/fall
CS246,Artificial Intelligence(CS246)(Prerequisite),A,15W,3,AUA Main Campus,Monika Stepanyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 416W Paramaz Avedissian Building,202324/fall
CS246,Artificial Intelligence(CS246)(Prerequisite),B,15W,3,AUA Main Campus,Monika Stepanyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 416W Paramaz Avedissian Building,202324/fall
CS251,Machine Learning(CS251)(Prerequisite),A,15W,3,AUA Main Campus,Elen Vardanyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 422M/424M Main Building,202324/fall
CS251,Machine Learning(CS251)(Prerequisite),B,15W,3,AUA Main Campus,Arnak Poghosyan,"MON 9:30am-10:15am, WED 9:30am-10:15am, FRI 9:30am-10:15am",Classroom 422M/424M Main Building,202324/fall
CS260,Image Processing(CS260)(Prerequisite),0,15W,3,AUA Main Campus,Suren Khachatryan,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 308E Paramaz Avedissian Building,202324/fall
CS310,Theory of Computing(CS310),A,15W,3,AUA Main Campus,Suren Khachatryan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 614M Main Building,202324/fall
CS310,Theory of Computing(CS310),B,15W,3,AUA Main Campus,Suren Khachatryan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 614M Main Building,202324/fall
CS312,Object-Oriented Analysis and Design(CS312),0,15W,3,AUA Main Campus,Armen Kostanyan,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 608M Main Building,202324/fall
CS313,Advanced Topics in Algorithms(CS313),0,15W,3,AUA Main Campus,Armen Kostanyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 314M Main Building,202324/fall
CS315,Cryptography(CS315),0,15w,3,AUA Main Campus,Sergey Abrahamyan,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 414W Paramaz Avedissian Building,202324/fall
CS319,Computer Vision(CS319)(Prerequisite),0,15W,3,AUA Main Campus,Arman Chopikyan,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 113W Paramaz Avedissian Building,202324/fall
CS326,Database Systems(CS326),A,15w,3,AUA Main Campus,Aleksandr Hayrapetyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 114W Paramaz Avedissian Building,202324/fall
CS326,Database Systems(CS326),B,15w,3,AUA Main Campus,Dalita Artin Avanesian,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 614M Main Building,202324/fall
CS326,Database Systems(CS326),C,15w,3,AUA Main Campus,Dalita Artin Avanesian,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 415W Paramaz Avedissian Building,202324/fall
CS331,Operating Systems(CS331),A,15w,3,AUA Main Campus,Albert Minasyan,"MON 8:30am-9:20am, WED 8:30am-9:20am, FRI 8:30am-9:20am",Classroom 308E Paramaz Avedissian Building,202324/fall
CS331,Operating Systems(CS331),B,15w,3,AUA Main Campus,Albert Minasyan,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 308E Paramaz Avedissian Building,202324/fall
CS336,Compiler Design(CS336)(Prerequisite),0,15w,3,AUA Main Campus,Norayr Chilingaryan,"TUE 12:00pm-1:15pm, THU 12:00pm-1:15pm",Classroom 413W Paramaz Avedissian Building,202324/fall
CS340,Machine Learning(CS340),A,15W,3,AUA Main Campus,Elen Vardanyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 422M/424M Main Building,202324/fall
CS340,Machine Learning(CS340),B,15W,3,AUA Main Campus,Arnak Poghosyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 422M/424M Main Building,202324/fall
CS343,Data Visualization(CS343),A,15w,3,AUA Main Campus,Gevorg Atanesyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 114W Paramaz Avedissian Building,202324/fall
CS343,Data Visualization(CS343),B,15w,3,AUA Main Campus,Habet Madoyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 415W Paramaz Avedissian Building,202324/fall
CS346,Artificial Intelligence and Decision Support(CS346),A,15w,3,AUA Main Campus,Monika Stepanyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 416W Paramaz Avedissian Building,202324/fall
CS346,Artificial Intelligence and Decision Support(CS346),B,15w,3,AUA Main Campus,Monika Stepanyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 416W Paramaz Avedissian Building,202324/fall
CS350,Software Project Management(CS350),0,15W,3,AUA Main Campus,Emilya Khachatryan,"TUE 1:30pm-2:45pm, THU 1:30pm-2:45pm",Classroom 416W Paramaz Avedissian Building,202324/fall
CS362,Time Series Analysis(CS362),0,15w,3,AUA Main Campus,Aram Butavyan,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 413W Paramaz Avedissian Building,202324/fall
CS371,Image Processing(CS371),0,15w,3,AUA Main Campus,Suren Khachatryan,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 308E Paramaz Avedissian Building,202324/fall
CS390,Capstone Practicum(CS390)(Prerequisite),0,15w,3,AUA Main Campus,Aram Hajian,TBD,,202324/fall
CS395,Capstone Preparation(CS395),0,15w,3,AUA Main Campus,Nelson Baloian,"TUE 6:00pm-7:15pm, THU 6:00pm-7:15pm",To Be Determined To Be Determined,202324/fall
CSE111,The Scientific Method and Critical Thinking(CSE111),0,15W,3,AUA Main Campus,David B Davidian,"MON 4:30pm-5:20pm, WED 4:30pm-5:20pm, FRI 4:30pm-5:20pm",Classroom 314W Paramaz Avedissian Building,202324/fall
CSE111,The Scientific Method and Critical Thinking(CSE111),B,15w,3,AUA Main Campus,David B Davidian,"MON 2:30pm-3:15pm, WED 2:30pm-3:15pm, FRI 2:30pm-3:15pm",Classroom 215E Paramaz Avedissian Building,202324/fall
CSE112,Mathematical Thinking(CSE112),0,15W,3,AUA Main Campus,Rafayel Petrosyan,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 608M Main Building,202324/fall
CSE120,Introduction to the World of Programming(CSE120),0,15W,3,AUA Main Campus,Nareh Salmasian,"MON 1:30pm-2:20pm, WED 1:30pm-2:20pm, FRI 1:30pm-2:20pm",Classroom 413W Paramaz Avedissian Building,202324/fall
CSE141,Understanding Data(CSE141),0,15W,3,AUA Main Campus,Sedrak Mkrtchyan,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Computer Lab 003M Main Building,202324/fall
CSE145,Geographic Information Systems(CSE145),0,15W,3,AUA Main Campus,Gohar Shahinyan,"TUE 3:00pm-4:15pm, THU 3:00pm-4:15pm",Computer Lab 003M Main Building,202324/fall
CSE150,Cybersecurity and Society(CSE150),0,15W,3,AUA Main Campus,Satenik Mnatsakanyan,"TUE 12:00pm-1:15pm, THU 12:00pm-1:15pm",Classroom 308E Paramaz Avedissian Building,202324/fall
CSE151,Introduction to Energy Sources(CSE151),0,15W,3,AUA Main Campus,Artak Hambaryan,"MON 3:30pm-4:20pm, WED 3:30pm-4:20pm, FRI 3:30pm-4:20pm",Classroom 307E Paramaz Avedissian Building,202324/fall
CSE170,Chemistry in Everyday Life(CSE170),0,15W,3,AUA Main Campus,Levon Sargsyan,"TUE 3:00pm-4:15pm, THU 3:00pm-4:15pm",Classroom 313W Paramaz Avedissian Building,202324/fall
CSE171,Conceptual Physics(CSE171),0,15W,3,AUA Main Campus,Sargis Zeytunyan,"MON 1:30pm-2:20pm, WED 1:30pm-2:20pm, FRI 1:30pm-2:20pm",Classroom 614M Main Building,202324/fall
CSE181,Creativity and Technological Innovation(CSE181),0,15W,3,AUA Main Campus,Naira Campbell-Kyureghyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 306E Paramaz Avedissian Building,202324/fall
CSE190,Engineering for non-Engineers(CSE190),0,15W,3,AUA Main Campus,Arman Asatryan,"TUE 1:30pm-2:45pm, THU 1:30pm-2:45pm",Classroom 306E Paramaz Avedissian Building,202324/fall
CSE220,Tomorrow's Technologies(CSE220),0,15W,3,AUA Main Campus,Mihran Gurunian,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 215E Paramaz Avedissian Building,202324/fall
CSE230,Music Technology(CSE230),0,15W,3,AUA Main Campus,Mihran Gurunian,"TUE 12:00pm-1:15pm, THU 12:00pm-1:15pm",Classroom 408E Paramaz Avedissian Building,202324/fall
CSE263,Human Physiology(CSE263),0,15W,3,AUA Main Campus,Zaruhi Karabekian,"TUE 12:00pm-1:15pm, THU 12:00pm-1:15pm",Classroom 415W Paramaz Avedissian Building,202324/fall
CSE265,Genetics(CSE265),0,15W,3,AUA Main Campus,Gregory Chahrozian,"TUE 4:30pm-5:45pm, THU 4:30pm-5:45pm",Classroom 608M Main Building,202324/fall
CSE270,Sports Analytics(CSE270),0,15W,3,AUA Main Campus,Habet Madoyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 413W Paramaz Avedissian Building,202324/fall
CSE281,Design Thinking(CSE281),0,15W,3,AUA Main Campus,Vicken Derderian,"TUE 3:00pm-4:15pm, THU 3:00pm-4:15pm",Classroom 407E Paramaz Avedissian Building,202324/fall
CSE290,Start-up Culture(CSE290),0,15W,3,AUA Main Campus,Nejdeh Hovanessian,"TUE 10:30am-11:45am, THU 10:30am-11:45am",EPIC 620M Main Building,202324/fall
CSE291,Introduction to Product Design(CSE291),0,15W,3,AUA Main Campus,Sargis Zeytunyan,"TUE 12:00pm-1:15pm, THU 12:00pm-1:15pm",Classroom 414W Paramaz Avedissian Building,202324/fall
CSE292,Building a Learning Organization(CSE292),0,15w,3,AUA Main Campus,Artur Khalatyan,THU 9:00am-10:20am THU 9:30am-10:20am,Classroom 216M Main Building,202324/fall
DS110,Statistics 2(DS110)(Prerequisite),A,15W,3,AUA Main Campus,Vahe Movsisyan,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 406E Paramaz Avedissian Building,202324/fall
DS110,Statistics 2(DS110)(Prerequisite),B,15W,3,AUA Main Campus,Vahe Movsisyan,"TUE 1:30pm-2:45pm, THU 1:30pm-2:45pm",Classroom 308E Paramaz Avedissian Building,202324/fall
DS115,Data Structures/Algorithms in Data Science(DS115)(Prerequisite),A,15W,4,AUA Main Campus,Zaruhi Shahnazaryan,"MON 8:30am-10:20am, WED 8:30am-10:20am, FRI 8:30am-10:20am",Classroom 415W Paramaz Avedissian Building,202324/fall
DS115,Data Structures/Algorithms in Data Science(DS115)(Prerequisite),B,15W,4,AUA Main Campus,Marine Ghandevosyan,"MON 8:30am-10:20am, WED 8:30am-10:20am, FRI 8:30am-10:20am",Classroom 416W Paramaz Avedissian Building,202324/fall
DS116,Data Visualization(DS116)(Prerequisite),A,15W,3,AUA Main Campus,Gevorg Atanesyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 114W Paramaz Avedissian Building,202324/fall
DS116,Data Visualization(DS116)(Prerequisite),B,15W,3,AUA Main Campus,Habet Madoyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 415W Paramaz Avedissian Building,202324/fall
DS151,Cell and Molecular Biology(DS151),0,15W,3,AUA Main Campus,Meri Hovsepyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 208M Main Building,202324/fall
DS206,Business Intelligence(DS206)(Prerequisite),0,15W,3,AUA Main Campus,Arman Asryan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 314W Paramaz Avedissian Building,202324/fall
DS207,Time Series Forecasting(DS207)(Prerequisite),0,15W,3,AUA Main Campus,Aram Butavyan,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 413W Paramaz Avedissian Building,202324/fall
DS213,Computational Biology(DS213)(Prerequisite),0,15W,3,AUA Main Campus,Smbat Gevorgyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 208M Main Building,202324/fall
DS216,Cheminformatics(DS216)(Prerequisite),0,15W,3,AUA Main Campus,Mher Matevosyan,"TUE 12:00pm-1:15pm, THU 12:00pm-1:15pm",CSE 318W Room Paramaz Avedissian Building,202324/fall
DS223,Marketing Analytics(DS223)(Prerequisite),A,15W,3,AUA Main Campus,Karen Hovhannisyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 307E Paramaz Avedissian Building,202324/fall
DS227,Business Analytics for Data Science(DS227)(Prerequisite),A,15W,3,AUA Main Campus,Nelli Muradyan,"MON 1:30pm-2:20pm, WED 1:30pm-2:20pm, FRI 1:30pm-2:20pm",Classroom 408E Paramaz Avedissian Building,202324/fall
DS227,Business Analytics for Data Science(DS227)(Prerequisite),B,15W,3,AUA Main Campus,Nelli Muradyan,"MON 2:30pm-3:20pm, WED 2:30pm-3:20pm, FRI 2:30pm-3:20pm",Classroom 408E Paramaz Avedissian Building,202324/fall
DS231,Computer Vision(DS231)(Prerequisite),0,15w,3,AUA Main Campus,Arman Chopikyan,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 113W Paramaz Avedissian Building,202324/fall
DS244,Biomedical Imaging and Cell Staining(DS244),0,15w,3,AUA Main Campus,Narine Sarvazyan,TUE 3:00pm-6:00pm,Off-Campus Orbeli 22 Orbeli PI Off-Campus Orbeli Physiological Inst,202324/fall
DS299,Capstone(DS299),0,15w,3,AUA Main Campus,Habet Madoyan,TBD,,202324/fall
DS330,Deep Learning(DS330),0,15W,3,AUA Main Campus,Elen Vardanyan,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 416W Paramaz Avedissian Building,202324/fall
EC104,Introduction to Communications(EC104),A,15W,3,AUA Main Campus,Mica Hilson,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 307E Paramaz Avedissian Building,202324/fall
EC104,Introduction to Communications(EC104),B,15W,3,AUA Main Campus,Mica Hilson,"MON 2:30pm-3:20pm, WED 2:30pm-3:20pm, FRI 2:30pm-3:20pm",Classroom 307E Paramaz Avedissian Building,202324/fall
EC104,Introduction to Communications(EC104),C,15W,3,AUA Main Campus,Michael Smith,"TUE 12:00pm-1:20pm, THU 12:00pm-1:20pm",Small Auditorium Main Building,202324/fall
EC105,Introduction to the Structure of English(EC105),A,15W,3,AUA Main Campus,Rafik Santrosyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 206E Paramaz Avedissian Building,202324/fall
EC105,Introduction to the Structure of English(EC105),B,15W,3,AUA Main Campus,Rozita Aghamalyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 207E Paramaz Avedissian Building,202324/fall
EC105,Introduction to the Structure of English(EC105),C,15W,3,AUA Main Campus,Rafik Santrosyan,"MON 1:30pm-2:20pm, WED 1:30pm-2:20pm, FRI 1:30pm-2:20pm",Classroom 314W Paramaz Avedissian Building,202324/fall
EC121,English Literature I(EC121),A,15W,3,AUA Main Campus,Amy Christmas,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 407E Paramaz Avedissian Building,202324/fall
EC121,English Literature I(EC121),B,15W,3,AUA Main Campus,Amy Christmas,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 407E Paramaz Avedissian Building,202324/fall
EC121,English Literature I(EC121),C,15W,3,AUA Main Campus,Elitza Kotzeva,"MON 2:30pm-3:20pm, WED 2:30pm-3:20pm, FRI 2:30pm-3:20pm",Classroom 406E Paramaz Avedissian Building,202324/fall
EC130,Introduction to Journalism(EC130)(Prerequisite),A,15W,3,AUA Main Campus,Christian Garbis Adanalian,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 113W Paramaz Avedissian Building,202324/fall
EC130,Introduction to Journalism(EC130)(Prerequisite),B,15W,3,AUA Main Campus,Maria Titizian,TUE 9:00am-10:20am TUE 9:00am-10:20am,Classroom 214M Main Building,202324/fall
EC130,Introduction to Journalism(EC130)(Prerequisite),C,15W,3,AUA Main Campus,Maria Titizian,"TUE 10:30am-11:50am, THU 10:30am-11:50am",Classroom 214M Main Building,202324/fall
EC130,Introduction to Journalism(EC130)(Prerequisite),D,15W,3,AUA Main Campus,Viken Berberian,"TUE 1:30pm-2:50pm, THU 1:30pm-2:50pm",Small Auditorium Main Building,202324/fall
EC140,Expository Writing(EC140)(Prerequisite),A,15W,3,AUA Main Campus,Liliana Edilyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 612M Main Building,202324/fall
EC140,Expository Writing(EC140)(Prerequisite),B,15W,3,AUA Main Campus,Liliana Edilyan,"MON 1:30pm-2:20pm, WED 1:30pm-2:20pm, FRI 1:30pm-2:20pm",Classroom 612M Main Building,202324/fall
EC140,Expository Writing(EC140)(Prerequisite),C,15W,3,AUA Main Campus,Viken Berberian,"TUE 10:30am-11:50am, THU 10:30am-11:50am",Small Auditorium Main Building,202324/fall
EC140,Expository Writing(EC140)(Prerequisite),D,15W,3,AUA Main Campus,Christian Garbis Adanalian,"TUE 12:00pm-1:20pm, THU 12:00pm-1:20pm",Classroom 612M Main Building,202324/fall
